epoch;accuracy;loss;val_accuracy;val_loss
31;0.9717286229133606;1.8552528619766235;0.9637681245803833;1.8847907781600952
32;0.9830371737480164;1.8229767084121704;0.9637681245803833;1.8664847612380981
33;0.9830371737480164;1.8032108545303345;0.9637681245803833;1.83230459690094
34;0.9846526384353638;1.7822825908660889;0.9710144996643066;1.8093644380569458
35;0.979806125164032;1.7556148767471313;0.9710144996643066;1.7905800342559814
36;0.9830371737480164;1.7412500381469727;0.9710144996643066;1.7751728296279907
37;0.979806125164032;1.7300971746444702;0.9710144996643066;1.763343334197998
38;0.9886914491653442;1.7007933855056763;0.9637681245803833;1.7400269508361816
39;0.9814216494560242;1.686964988708496;0.9637681245803833;1.718581199645996
40;0.9854604005813599;1.6632752418518066;0.9637681245803833;1.7024846076965332
41;0.9911146759986877;1.6354711055755615;0.9637681245803833;1.6747851371765137
42;0.9919224381446838;1.6211187839508057;0.9710144996643066;1.6493861675262451
43;0.9919224381446838;1.5979118347167969;0.9637681245803833;1.646708369255066
44;0.9878836870193481;1.584220290184021;0.9710144996643066;1.617950201034546
45;0.9927302002906799;1.5603127479553223;0.9710144996643066;1.5999398231506348
46;0.9886914491653442;1.5491392612457275;0.9637681245803833;1.591939091682434
47;0.993537962436676;1.5199252367019653;0.9637681245803833;1.5638580322265625
48;0.9967690110206604;1.5011166334152222;0.9637681245803833;1.543555498123169
49;0.993537962436676;1.4862239360809326;0.9637681245803833;1.530306339263916
50;0.993537962436676;1.466779112815857;0.9710144996643066;1.501746416091919
51;0.993537962436676;1.452177882194519;0.9710144996643066;1.4881970882415771
52;0.9919224381446838;1.436292290687561;0.9710144996643066;1.4690487384796143
53;0.9959612488746643;1.4135221242904663;0.9710144996643066;1.4441070556640625
54;0.9951534867286682;1.3927985429763794;0.9637681245803833;1.441663384437561
55;0.9959612488746643;1.3762410879135132;0.9637681245803833;1.4205766916275024
56;0.9903069734573364;1.3666596412658691;0.9637681245803833;1.4076356887817383
57;0.9927302002906799;1.344551682472229;0.9637681245803833;1.4000952243804932
58;0.9886914491653442;1.33201265335083;0.97826087474823;1.3586457967758179
59;0.9927302002906799;1.3126630783081055;0.97826087474823;1.3391599655151367
60;0.993537962436676;1.2931208610534668;0.97826087474823;1.3290923833847046
61;0.993537962436676;1.2832566499710083;0.9710144996643066;1.3229424953460693
62;0.9903069734573364;1.2693541049957275;0.9637681245803833;1.307852029800415
63;0.9959612488746643;1.2439264059066772;0.97826087474823;1.2748459577560425
64;0.9967690110206604;1.2272075414657593;0.9710144996643066;1.2688542604446411
65;0.9983844757080078;1.208093285560608;0.9710144996643066;1.2450065612792969
66;0.9967690110206604;1.200239658355713;0.9637681245803833;1.2406611442565918
67;0.9975767135620117;1.1774474382400513;0.9710144996643066;1.2155925035476685
68;0.9967690110206604;1.1636396646499634;0.9710144996643066;1.198950171470642
69;0.9975767135620117;1.1468502283096313;0.97826087474823;1.1841715574264526
70;0.9983844757080078;1.1304103136062622;0.97826087474823;1.1569409370422363
71;0.9975767135620117;1.1171931028366089;0.9637681245803833;1.1535027027130127
72;1.0;1.09475839138031;0.9710144996643066;1.1442283391952515
73;0.9967690110206604;1.0871505737304688;0.97826087474823;1.126035213470459
74;0.9951534867286682;1.0757606029510498;0.9855072498321533;1.1047472953796387
75;0.9943457245826721;1.0648314952850342;0.97826087474823;1.098352313041687
76;0.9991922378540039;1.0385785102844238;0.9710144996643066;1.0851777791976929
77;0.9991922378540039;1.024172306060791;0.97826087474823;1.0684776306152344
78;0.9983844757080078;1.0112382173538208;0.97826087474823;1.0612112283706665
79;0.9975767135620117;0.9975709319114685;0.9710144996643066;1.045428991317749
80;0.9991922378540039;0.9826400876045227;0.97826087474823;1.0199534893035889
81;1.0;0.9646670818328857;0.97826087474823;1.0063765048980713
82;0.9991922378540039;0.9542911052703857;0.97826087474823;1.0045866966247559
83;0.9983844757080078;0.9411177635192871;0.97826087474823;0.9836292266845703
84;0.9991922378540039;0.9289199709892273;0.97826087474823;0.9693586826324463
85;0.9975767135620117;0.9157900214195251;0.97826087474823;0.9659501314163208
86;1.0;0.8992555141448975;0.9855072498321533;0.9407014846801758
87;0.9991922378540039;0.8899387121200562;0.9855072498321533;0.9315965175628662
88;1.0;0.876820981502533;0.9855072498321533;0.9206210970878601
89;1.0;0.8623964786529541;0.9855072498321533;0.9053494930267334
90;0.9991922378540039;0.8525915145874023;0.9855072498321533;0.8935505747795105
91;0.9975767135620117;0.8421535491943359;0.9855072498321533;0.8832453489303589
92;0.9951534867286682;0.8359686732292175;0.97826087474823;0.872879683971405
93;0.9983844757080078;0.8188884854316711;0.9855072498321533;0.8605347871780396
94;0.9975767135620117;0.8071784973144531;0.9710144996643066;0.8497922420501709
95;0.9983844757080078;0.7938770055770874;0.9710144996643066;0.8432067036628723
96;0.9991922378540039;0.783900260925293;0.9855072498321533;0.8253756761550903
97;1.0;0.7709815502166748;0.9710144996643066;0.8189366459846497
98;1.0;0.7603750228881836;0.97826087474823;0.8073937296867371
99;0.9991922378540039;0.7504714131355286;0.97826087474823;0.8004684448242188
100;0.9959612488746643;0.7445979714393616;0.9855072498321533;0.774819552898407
101;1.0;0.7284886837005615;0.97826087474823;0.768122136592865
102;0.9983844757080078;0.7194703221321106;0.97826087474823;0.7598222494125366
103;1.0;0.7076608538627625;0.9855072498321533;0.747728705406189
104;1.0;0.6956157684326172;0.9855072498321533;0.7371051907539368
105;0.9991922378540039;0.6881123185157776;0.9855072498321533;0.7361339330673218
106;0.9975767135620117;0.6810407638549805;0.9855072498321533;0.7247790098190308
107;0.9991922378540039;0.6684430837631226;0.9855072498321533;0.7088944911956787
108;0.9975767135620117;0.6632336974143982;0.9855072498321533;0.6946709156036377
109;1.0;0.6490066647529602;0.9855072498321533;0.6830543875694275
110;1.0;0.6396498084068298;0.9855072498321533;0.6737827062606812
111;1.0;0.630956768989563;0.9855072498321533;0.6730362772941589
112;0.9991922378540039;0.6224365830421448;0.9855072498321533;0.6666246652603149
113;0.9975767135620117;0.6156212687492371;0.9855072498321533;0.6609857678413391
114;1.0;0.6040065288543701;0.97826087474823;0.6513229012489319
115;1.0;0.5950194597244263;0.9855072498321533;0.6357795596122742
116;1.0;0.5857456922531128;0.9855072498321533;0.6279876232147217
117;1.0;0.5770817399024963;0.9855072498321533;0.6204632520675659
118;0.9983844757080078;0.5716670155525208;0.9855072498321533;0.6078826189041138
119;0.9975767135620117;0.5640498995780945;0.9855072498321533;0.6029665470123291
120;0.9991922378540039;0.5525857210159302;0.9855072498321533;0.5925530195236206
121;1.0;0.5451087951660156;0.9855072498321533;0.585459291934967
122;1.0;0.5361873507499695;0.9855072498321533;0.5757344961166382
123;0.9983844757080078;0.5334653258323669;0.9855072498321533;0.5621414184570312
124;0.9991922378540039;0.5233175754547119;0.9855072498321533;0.5608034729957581
125;0.9983844757080078;0.5189740061759949;0.9855072498321533;0.5565860867500305
126;0.9991922378540039;0.5087321996688843;0.9855072498321533;0.54989093542099
127;0.9991922378540039;0.5013753175735474;0.97826087474823;0.5625839829444885
128;0.9991922378540039;0.4965415596961975;0.97826087474823;0.5395679473876953
129;0.9991922378540039;0.48716044425964355;0.9855072498321533;0.5299798250198364
130;0.9991922378540039;0.4816550016403198;0.9855072498321533;0.5269742608070374
131;1.0;0.47227370738983154;0.9855072498321533;0.5158899426460266
132;0.9991922378540039;0.4672536551952362;0.9855072498321533;0.5066943764686584
133;1.0;0.4592723846435547;0.9855072498321533;0.5029529929161072
134;1.0;0.4523152709007263;0.9855072498321533;0.4926048517227173
135;0.9991922378540039;0.44667425751686096;0.9855072498321533;0.4816732406616211
136;1.0;0.4404241144657135;0.9855072498321533;0.47332286834716797
137;0.9983844757080078;0.43556496500968933;0.9855072498321533;0.47372475266456604
138;0.9991922378540039;0.4294072091579437;0.9855072498321533;0.4677625894546509
139;0.9983844757080078;0.42604777216911316;0.9855072498321533;0.46799832582473755
140;0.9991922378540039;0.4158708155155182;0.9855072498321533;0.45806679129600525
141;0.9991922378540039;0.40907129645347595;0.9855072498321533;0.4466390013694763
142;0.9991922378540039;0.40343573689460754;0.9855072498321533;0.43453142046928406
143;1.0;0.39669060707092285;0.9855072498321533;0.4330690801143646
144;1.0;0.39326369762420654;0.9855072498321533;0.43086737394332886
145;0.9991922378540039;0.3872816562652588;0.9855072498321533;0.43132880330085754
146;1.0;0.3794572651386261;0.9855072498321533;0.42009255290031433
147;0.9975767135620117;0.3773583173751831;0.9855072498321533;0.41395676136016846
148;1.0;0.36852550506591797;0.9855072498321533;0.4069097936153412
149;0.9991922378540039;0.3658934235572815;0.9855072498321533;0.3944379389286041
150;0.9991922378540039;0.3606366515159607;0.9855072498321533;0.38875219225883484
151;1.0;0.3538524806499481;0.9855072498321533;0.38737693428993225
152;1.0;0.35001346468925476;0.9855072498321533;0.3826771080493927
153;0.9991922378540039;0.3457320034503937;0.9855072498321533;0.3802260160446167
154;1.0;0.33872610330581665;0.9855072498321533;0.3841107189655304
155;1.0;0.3345874845981598;0.9855072498321533;0.38139668107032776
156;0.9991922378540039;0.331979364156723;0.97826087474823;0.37726032733917236
157;1.0;0.3253615200519562;0.9855072498321533;0.3604964017868042
158;1.0;0.3208867013454437;0.9855072498321533;0.36114776134490967
159;0.9991922378540039;0.3186293840408325;0.9855072498321533;0.3554981052875519
160;1.0;0.3111989498138428;0.9855072498321533;0.3455677926540375
161;1.0;0.3056618571281433;0.9855072498321533;0.3440185487270355
162;1.0;0.3012831509113312;0.9855072498321533;0.3411427438259125
163;1.0;0.29674628376960754;0.9855072498321533;0.33234211802482605
164;1.0;0.294127494096756;0.9855072498321533;0.32995349168777466
165;1.0;0.28964826464653015;0.9855072498321533;0.3283398449420929
166;1.0;0.2857475280761719;0.9855072498321533;0.32691699266433716
167;1.0;0.284857839345932;0.9855072498321533;0.32249853014945984
168;1.0;0.27755430340766907;0.9855072498321533;0.3199741840362549
169;1.0;0.27240970730781555;0.9855072498321533;0.3125379681587219
170;1.0;0.26957544684410095;0.9855072498321533;0.307351678609848
171;0.9991922378540039;0.26665082573890686;0.9855072498321533;0.30351024866104126
172;1.0;0.26202064752578735;0.9855072498321533;0.3029061555862427
173;1.0;0.25936540961265564;0.9855072498321533;0.2961074709892273
174;0.9991922378540039;0.25545579195022583;0.9855072498321533;0.29225319623947144
175;1.0;0.2514394223690033;0.9855072498321533;0.2849459946155548
176;1.0;0.24746523797512054;0.9855072498321533;0.28008905053138733
177;1.0;0.24284608662128448;0.9855072498321533;0.2734866738319397
178;1.0;0.24031956493854523;0.9855072498321533;0.2722730338573456
179;1.0;0.23751890659332275;0.9855072498321533;0.2746811807155609
180;1.0;0.23496949672698975;0.9855072498321533;0.26796603202819824
181;1.0;0.22996437549591064;0.9855072498321533;0.26189056038856506
182;1.0;0.2258048802614212;0.9855072498321533;0.26400119066238403
183;1.0;0.22341494262218475;0.9855072498321533;0.26029613614082336
184;1.0;0.22054052352905273;0.9855072498321533;0.2579197287559509
185;0.9975767135620117;0.22031648457050323;0.9855072498321533;0.25671616196632385
186;1.0;0.21356622874736786;0.9855072498321533;0.24782022833824158
187;1.0;0.21165840327739716;0.9855072498321533;0.2583460807800293
188;1.0;0.2088497281074524;0.9855072498321533;0.24850530922412872
189;1.0;0.20430684089660645;0.9855072498321533;0.24355952441692352
190;1.0;0.20279048383235931;0.9855072498321533;0.2431761473417282
191;1.0;0.19998322427272797;0.9855072498321533;0.23715488612651825
192;0.9991922378540039;0.20052391290664673;0.9855072498321533;0.23293443024158478
193;1.0;0.19473540782928467;0.9855072498321533;0.24147149920463562
194;1.0;0.1921994984149933;0.9855072498321533;0.23094342648983002
195;1.0;0.18895842134952545;0.9855072498321533;0.22631028294563293
196;1.0;0.18516167998313904;0.9855072498321533;0.2215099185705185
197;1.0;0.1829841583967209;0.9855072498321533;0.22031131386756897
198;0.9991922378540039;0.18021656572818756;0.9855072498321533;0.2111867219209671
199;1.0;0.1783122569322586;0.9855072498321533;0.21517840027809143
0;0.6082391142845154;3.1336233615875244;0.5289855003356934;3.0344579219818115
1;0.7124394178390503;2.9203946590423584;0.6811594367027283;2.9670355319976807
2;0.76978999376297;2.779299259185791;0.7318840622901917;2.8626255989074707
3;0.7980613708496094;2.726313352584839;0.7681159377098083;2.8198626041412354
4;0.8247172832489014;2.6517791748046875;0.7536231875419617;2.8175649642944336
5;0.8562197089195251;2.602566957473755;0.7681159377098083;2.7347426414489746
6;0.874798059463501;2.5537970066070557;0.7971014380455017;2.727557420730591
7;0.8852988481521606;2.5092315673828125;0.8333333134651184;2.6137845516204834
8;0.8844910860061646;2.494873046875;0.8115941882133484;2.6038942337036133
9;0.9063004851341248;2.4254567623138428;0.8695651888847351;2.483815908432007
10;0.9071082472801208;2.3965976238250732;0.8623188138008118;2.440413475036621
11;0.9176090359687805;2.360511302947998;0.8913043737411499;2.3920819759368896
12;0.928109884262085;2.322995185852051;0.9202898740768433;2.3460195064544678
13;0.9248788356781006;2.3007683753967285;0.9202898740768433;2.3160576820373535
14;0.9273021221160889;2.289316415786743;0.9347826242446899;2.278949737548828
15;0.9450727105140686;2.235776662826538;0.9347826242446899;2.2613112926483154
16;0.9571890234947205;2.212378978729248;0.9275362491607666;2.236133575439453
17;0.9402261972427368;2.1988332271575928;0.9275362491607666;2.2261040210723877
18;0.9636510610580444;2.148998498916626;0.9347826242446899;2.17284893989563
19;0.9604200124740601;2.1338112354278564;0.9420289993286133;2.131588935852051
20;0.9588045477867126;2.112509250640869;0.9637681245803833;2.1112987995147705
21;0.9717286229133606;2.0805418491363525;0.9637681245803833;2.0877525806427
22;0.9644588232040405;2.0840537548065186;0.9492753744125366;2.0856704711914062
23;0.973344087600708;2.0319716930389404;0.9420289993286133;2.0728836059570312
24;0.9676898121833801;2.0223805904388428;0.9492753744125366;2.0370590686798096
25;0.9741518497467041;1.9946815967559814;0.9492753744125366;2.0107498168945312
26;0.9822294116020203;1.9700373411178589;0.9492753744125366;1.9924174547195435
27;0.9717286229133606;1.9565130472183228;0.97826087474823;1.9473060369491577
28;0.9781906008720398;1.9243800640106201;0.9637681245803833;1.9385732412338257
29;0.9741518497467041;1.9155257940292358;0.9710144996643066;1.917946457862854
30;0.9709208607673645;1.8918185234069824;0.9855072498321533;1.8943665027618408
31;0.9757673740386963;1.8681443929672241;0.97826087474823;1.874999761581421
32;0.986268162727356;1.8325252532958984;0.97826087474823;1.855582594871521
33;0.986268162727356;1.8110493421554565;0.9710144996643066;1.8331619501113892
34;0.9806138873100281;1.8071337938308716;0.9637681245803833;1.8292484283447266
35;0.9919224381446838;1.7679778337478638;0.97826087474823;1.7949575185775757
36;0.9903069734573364;1.7488884925842285;0.95652174949646;1.7708818912506104
37;0.9903069734573364;1.7296645641326904;0.9710144996643066;1.7535659074783325
38;0.9878836870193481;1.709945797920227;0.9855072498321533;1.7442333698272705
39;0.9830371737480164;1.7004443407058716;0.97826087474823;1.7086853981018066
40;0.9822294116020203;1.6823170185089111;0.9637681245803833;1.7008857727050781
41;0.986268162727356;1.651194453239441;0.97826087474823;1.6781806945800781
42;0.9903069734573364;1.628910779953003;0.9637681245803833;1.662956714630127
43;0.9927302002906799;1.6098288297653198;0.97826087474823;1.629956603050232
44;0.9927302002906799;1.5908188819885254;0.9637681245803833;1.6205966472625732
45;0.9911146759986877;1.572840690612793;0.9855072498321533;1.5879911184310913
46;0.9943457245826721;1.5482192039489746;0.9855072498321533;1.5609889030456543
47;0.9959612488746643;1.5304254293441772;0.9927536249160767;1.546978235244751
48;0.9919224381446838;1.5136957168579102;0.97826087474823;1.5390403270721436
49;0.9927302002906799;1.4943981170654297;0.9855072498321533;1.5056421756744385
50;0.9927302002906799;1.4722694158554077;0.9710144996643066;1.516796588897705
51;0.9967690110206604;1.4508136510849;0.9927536249160767;1.472556233406067
52;0.9943457245826721;1.441666603088379;0.9855072498321533;1.443691372871399
53;0.9919224381446838;1.4190670251846313;0.97826087474823;1.4373701810836792
54;0.9911146759986877;1.4072531461715698;0.97826087474823;1.431897759437561
55;0.9943457245826721;1.382738471031189;0.97826087474823;1.4064903259277344
56;0.9927302002906799;1.3684718608856201;0.9855072498321533;1.3804758787155151
57;0.9983844757080078;1.3442132472991943;0.9855072498321533;1.3632386922836304
58;0.9951534867286682;1.326995849609375;0.9855072498321533;1.3528923988342285
59;0.9983844757080078;1.3078558444976807;0.97826087474823;1.32663893699646
60;0.9967690110206604;1.2908565998077393;0.9855072498321533;1.3061095476150513
61;0.9975767135620117;1.2716857194900513;0.97826087474823;1.3021804094314575
62;0.9967690110206604;1.2621145248413086;0.9855072498321533;1.2676446437835693
63;0.9975767135620117;1.2387913465499878;0.9927536249160767;1.25149405002594
64;0.9983844757080078;1.2194490432739258;0.9855072498321533;1.236968755722046
65;0.9959612488746643;1.208815097808838;0.9927536249160767;1.216626763343811
66;0.9991922378540039;1.185575246810913;1.0;1.1971184015274048
67;0.9991922378540039;1.1696127653121948;0.9855072498321533;1.1902397871017456
68;0.9991922378540039;1.1551419496536255;1.0;1.1716431379318237
69;0.9983844757080078;1.1378252506256104;0.9927536249160767;1.1523323059082031
70;0.9967690110206604;1.1268690824508667;0.9855072498321533;1.140176773071289
71;0.9967690110206604;1.1088112592697144;0.9927536249160767;1.1173927783966064
72;0.9951534867286682;1.1015291213989258;0.9927536249160767;1.107593059539795
73;0.9959612488746643;1.0830117464065552;0.9927536249160767;1.0930414199829102
74;1.0;1.0623165369033813;0.9855072498321533;1.0783770084381104
75;0.9967690110206604;1.0496737957000732;0.9927536249160767;1.0760082006454468
76;0.9983844757080078;1.0343409776687622;0.9927536249160767;1.047800898551941
77;0.9959612488746643;1.0228034257888794;1.0;1.0287952423095703
78;0.9975767135620117;1.0082002878189087;1.0;1.0189813375473022
79;0.9983844757080078;0.9911871552467346;0.9855072498321533;1.0113426446914673
80;0.9951534867286682;0.9815435409545898;0.9927536249160767;0.9918906092643738
81;0.9991922378540039;0.9602246284484863;0.9927536249160767;0.9815672636032104
82;0.9967690110206604;0.953587532043457;1.0;0.9627172350883484
83;0.9983844757080078;0.9351339340209961;0.9855072498321533;0.951684832572937
84;0.9967690110206604;0.9248196482658386;0.9927536249160767;0.9412190318107605
85;0.9983844757080078;0.9101802110671997;1.0;0.9226070642471313
86;0.9983844757080078;0.8974065780639648;0.9855072498321533;0.9130310416221619
87;0.9975767135620117;0.8900406956672668;1.0;0.9022480249404907
88;0.9959612488746643;0.876515805721283;1.0;0.8782224655151367
89;0.9983844757080078;0.859679102897644;1.0;0.8683651089668274
90;0.9991922378540039;0.8475049138069153;0.97826087474823;0.872836709022522
91;0.9959612488746643;0.842399537563324;0.9855072498321533;0.8561254143714905
92;0.9983844757080078;0.8254499435424805;0.9855072498321533;0.8398352265357971
93;1.0;0.8119727969169617;0.9927536249160767;0.8261918425559998
94;0.9967690110206604;0.8036909699440002;0.9855072498321533;0.8217860460281372
95;0.9975767135620117;0.7937701940536499;0.9855072498321533;0.8091618418693542
96;0.9967690110206604;0.7826911807060242;0.97826087474823;0.8224052786827087
97;0.9983844757080078;0.7716990113258362;1.0;0.7775958776473999
98;0.9983844757080078;0.7601003050804138;0.9927536249160767;0.7686696648597717
99;1.0;0.7456985712051392;0.9927536249160767;0.7606661915779114
100;0.9991922378540039;0.7361969351768494;0.9855072498321533;0.7520878911018372
101;1.0;0.7237944602966309;0.9855072498321533;0.7457693815231323
102;0.9991922378540039;0.7131090760231018;0.9927536249160767;0.7280762791633606
103;0.9983844757080078;0.7057774662971497;0.9927536249160767;0.7200421094894409
104;1.0;0.6943387389183044;0.9855072498321533;0.7145671248435974
105;0.9959612488746643;0.6894997358322144;1.0;0.6956144571304321
106;1.0;0.6746454238891602;1.0;0.6834236979484558
107;0.9991922378540039;0.6671807765960693;1.0;0.6733280420303345
108;0.9991922378540039;0.6550430655479431;1.0;0.665361762046814
109;0.9991922378540039;0.6482770442962646;0.9927536249160767;0.6599885821342468
110;0.9991922378540039;0.6385692954063416;0.9927536249160767;0.6527156233787537
111;0.9983844757080078;0.6299605369567871;0.9855072498321533;0.6487666368484497
112;1.0;0.6187018752098083;0.9927536249160767;0.6321249604225159
113;0.9975767135620117;0.6163030862808228;0.9927536249160767;0.6202632784843445
114;1.0;0.6011868119239807;0.9927536249160767;0.6116049289703369
115;1.0;0.5943107604980469;1.0;0.6050153970718384
116;1.0;0.5843662619590759;0.9927536249160767;0.5966094136238098
117;0.9991922378540039;0.5789648294448853;0.9855072498321533;0.6139896512031555
118;0.9991922378540039;0.5678190588951111;1.0;0.5726131200790405
119;0.9959612488746643;0.5687513947486877;1.0;0.5725616216659546
120;1.0;0.5501487851142883;0.9927536249160767;0.5678345561027527
121;1.0;0.5426538586616516;0.9927536249160767;0.5627707839012146
122;0.9991922378540039;0.5373749732971191;0.9927536249160767;0.5520076751708984
123;1.0;0.5292798280715942;0.9855072498321533;0.5507405400276184
124;1.0;0.5199186205863953;0.9927536249160767;0.5397331118583679
125;0.9983844757080078;0.5161932706832886;1.0;0.5271071791648865
126;0.9991922378540039;0.5093424916267395;1.0;0.517611026763916
127;1.0;0.49843236804008484;1.0;0.5111329555511475
128;1.0;0.4904809296131134;0.9927536249160767;0.5035998225212097
129;1.0;0.4841900169849396;0.9855072498321533;0.5148436427116394
130;0.9991922378540039;0.47740796208381653;1.0;0.4859454333782196
131;0.9983844757080078;0.47335362434387207;0.9855072498321533;0.4910358488559723
132;0.9991922378540039;0.4666197896003723;0.9927536249160767;0.47869303822517395
133;1.0;0.4564114212989807;0.9927536249160767;0.47045645117759705
134;1.0;0.4504253566265106;0.9927536249160767;0.46709901094436646
135;0.9991922378540039;0.44707971811294556;0.9927536249160767;0.45748111605644226
136;0.9983844757080078;0.4415101408958435;0.9855072498321533;0.46372267603874207
137;1.0;0.4358205497264862;1.0;0.44162726402282715
138;0.9991922378540039;0.42901068925857544;1.0;0.43667158484458923
139;1.0;0.41892367601394653;0.9927536249160767;0.439932644367218
140;0.9991922378540039;0.41730618476867676;0.9927536249160767;0.42656704783439636
141;1.0;0.4107847809791565;0.9855072498321533;0.4297042191028595
142;0.9983844757080078;0.40486955642700195;1.0;0.4084111154079437
143;0.9983844757080078;0.39854493737220764;1.0;0.40615445375442505
144;1.0;0.39013350009918213;1.0;0.4005833566188812
145;1.0;0.3839450180530548;0.9927536249160767;0.39740636944770813
146;1.0;0.3815366327762604;1.0;0.3906979560852051
147;1.0;0.375137597322464;1.0;0.38858550786972046
148;1.0;0.37113484740257263;0.9927536249160767;0.38167646527290344
149;1.0;0.36377620697021484;0.9927536249160767;0.38445428013801575
150;1.0;0.3577568531036377;1.0;0.37035712599754333
151;1.0;0.3544039726257324;0.9927536249160767;0.3671102523803711
152;0.9991922378540039;0.3501555323600769;1.0;0.35853642225265503
153;1.0;0.34447064995765686;0.9855072498321533;0.3670386075973511
154;0.9991922378540039;0.34056326746940613;1.0;0.3510158360004425
155;1.0;0.33396604657173157;1.0;0.34341785311698914
156;1.0;0.32868126034736633;1.0;0.336178719997406
157;0.9991922378540039;0.3257018029689789;1.0;0.3360048830509186
158;0.9991922378540039;0.3219415545463562;1.0;0.3294311463832855
159;1.0;0.3160432279109955;1.0;0.3232000172138214
160;1.0;0.3116448223590851;1.0;0.31863710284233093
161;1.0;0.3050310015678406;0.9927536249160767;0.31690970063209534
162;1.0;0.30222806334495544;1.0;0.31068938970565796
163;0.9991922378540039;0.29934051632881165;1.0;0.30731087923049927
164;0.9983844757080078;0.29626578092575073;1.0;0.30962300300598145
165;1.0;0.2902674973011017;1.0;0.29707175493240356
166;1.0;0.28704139590263367;0.9927536249160767;0.29972490668296814
167;0.9991922378540039;0.28237318992614746;1.0;0.29405394196510315
168;0.9983844757080078;0.2810251712799072;1.0;0.2874393165111542
169;1.0;0.27287551760673523;1.0;0.2810992896556854
170;1.0;0.26899200677871704;0.9927536249160767;0.2826119661331177
171;0.9991922378540039;0.2672254145145416;1.0;0.26983118057250977
172;1.0;0.2615705728530884;1.0;0.2674621045589447
173;0.9991922378540039;0.2583591639995575;0.9927536249160767;0.26560157537460327
174;1.0;0.25359004735946655;1.0;0.26785001158714294
175;1.0;0.2521935701370239;1.0;0.2562948763370514
176;1.0;0.24717751145362854;1.0;0.2578602731227875
177;1.0;0.24369944632053375;0.9927536249160767;0.26137304306030273
178;1.0;0.24061433970928192;0.9855072498321533;0.26001566648483276
179;1.0;0.23703934252262115;0.9927536249160767;0.25038087368011475
180;1.0;0.23471416532993317;1.0;0.24565403163433075
181;0.9991922378540039;0.2319362312555313;1.0;0.2414415329694748
182;0.9991922378540039;0.22903069853782654;0.9855072498321533;0.27049553394317627
183;1.0;0.2239757478237152;0.9927536249160767;0.2386961430311203
184;1.0;0.22048935294151306;0.9927536249160767;0.24012795090675354
185;1.0;0.22025203704833984;0.9927536249160767;0.2288723587989807
186;1.0;0.21748848259449005;0.9927536249160767;0.23318462073802948
187;1.0;0.21154893934726715;0.9927536249160767;0.22989173233509064
188;1.0;0.20972196757793427;1.0;0.2209841012954712
189;0.9991922378540039;0.20727941393852234;1.0;0.22101588547229767
190;1.0;0.20273743569850922;1.0;0.21912480890750885
191;0.9983844757080078;0.20204195380210876;1.0;0.21873688697814941
192;1.0;0.19751769304275513;0.9927536249160767;0.21447470784187317
193;1.0;0.19387175142765045;0.9927536249160767;0.21496886014938354
194;1.0;0.19112728536128998;0.9855072498321533;0.21794460713863373
195;1.0;0.18858395516872406;1.0;0.20237058401107788
